執行日期,科目名稱,摘要,受款單位, 金額 
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立仁愛高級農業職業學校,"18,400"
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立二林高級工商職業學校,"18,400"
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立溪湖高級中學,"18,400"
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立彰化高級商業職業學校,"18,400"
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立北港高級農工職業學校,"36,800"
111/12/12,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費(第2期),國立民雄高級農工職業學校,"18,400"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,衛生福利部南區兒童之家,"50,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,中華郵政股份有限公司,"310,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,衛生福利部中區兒童之家,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,經濟部工業局龍德(兼利澤)工業區服務中心,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,經濟部工業局新竹工業區服務中心,"60,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,行政院農業委員會農田水利署桃園管理處,"60,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,經濟部工業局大武崙(兼瑞芳)工業區服務中心,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣菸酒股份有限公司臺中酒廠,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣菸酒股份有限公司埔里酒廠,"40,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,臺北榮民總醫院員山分院,"60,000"
111/12/12,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國家科學及技術委員會南部科學園區管理局,"190,000"
111/12/12,國民及學前教育行政及督導,職場互助教保服務中心111學年度業務費(含聘請簽證會計師經費)第1期款,國軍高雄總院醫院附設民眾診療服務處,"80,000"
111/12/12,國民及學前教育行政及督導,110學年度十二年國教課綱國中小階段前導學校計畫鐘點費差額經費,國立新竹科學園區實驗高級中等學校,"2,240"
111/12/12,國民及學前教育行政及督導,111年度補助改善偏遠及非山非市地區國立高級中等學校宿舍計畫,國立卓蘭高級中等學校,"5,868,200"
111/12/12,國民及學前教育行政及督導,110年度國立高級中等學校老舊廁所修繕美化計畫,國立屏東女子高級中學,"2,588,000"
111/12/12,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立屏東女子高級中學,"538,020"
111/12/12,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立佳冬高級農業職業學校,"758,520"
111/12/12,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立西螺高級農工職業學校,"1,049,580"
111/12/12,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立台南高級海事水產職業學校,"855,540"
111/12/12,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立永靖高級工業職業學校,"1,155,420"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,經濟部加工出口區管理處,"150,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立中山大學,"70,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立屏東科技大學,"90,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立海洋科技博物館,"70,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立員林高級家事商業職業學校,"150,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,科技部中部科學園區管理局,"70,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣銀行不動產管理部,"100,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣銀行不動產管理部,"80,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣港務股份有限公司,"50,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣港務股份有限公司,"60,000"
111/12/13,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣港務股份有限公司高雄港務分公司,"60,000"
111/12/13,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費(桃園南龍郵局),中華郵政股份有限公司,"350,000"
111/12/13,國民及學前教育行政及督導,111學年度原住民族語文課程開課經費,國立台東高級中學,"237,294"
111/12/13,國民及學前教育行政及督導,111學年度辦理非營利幼兒園相關業務經費,臺北榮民總醫院員山分院,"200,000"
111/12/14,國民及學前教育行政及督導,111學年度補助高中以下學校原住民族社團經費,國立埔里高級工業職業學校,"60,000"
111/12/14,國民及學前教育行政及督導,111年臨時約聘僱職業輔導員經費,國立花蓮特殊教育學校,"23,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立臺灣師範大學附屬高級中學,"787,500"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立中央大學附屬中壢高級中學,"252,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立臺南大學附屬高級中學,"31,500"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立台南第一高級中學,"31,500"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立台南女子高級中學,"63,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立竹東高級中學,"84,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立關西高級中學,"42,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立竹北高級中學,"21,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立苗栗高級中學,"21,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立苗栗高級農工職業學校,"52,500"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立彰化女子高級中學,"73,500"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立屏東女子高級中學,"63,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立屏北高級中學,"126,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立臺灣師範大學附屬高級中學,"159,600"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立政治大學附屬高級中學,"16,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立中央大學附屬中壢高級中學,"84,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立岡山高級中學,"33,600"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立高雄餐旅大學附屬餐旅高級中等學校,"25,200"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立新豐高級中學,"8,400"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立臺南大學附屬高級中學,"42,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立玉井高級工商職業學校,"8,400"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立台南第一高級中學,"16,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立台南女子高級中學,"16,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立竹東高級中學,"50,400"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立關西高級中學,"67,200"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立竹北高級中學,"58,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立苗栗高級中學,"84,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立苗栗高級農工職業學校,"151,200"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立苗栗高級商業職業學校,"16,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立彰化女子高級中學,"8,400"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立員林高級中學,"84,000"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立溪湖高級中學,"16,800"
111/12/14,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助(第1期),國立員林崇實高級工業職業學校,"8,400"
111/12/14,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立羅東高級商業職業學校,"100,000"
111/12/14,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立臺東大學,"70,000"
111/12/14,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立科學工藝博物館,"70,000"
111/12/14,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國立成功大學,"120,000"
111/12/14,國民及學前教育行政及督導,111學年度商借蘇淑菁教師代理代課經費,國立臺灣師範大學附屬高級中學,"141,120"
111/12/14,國民及學前教育行政及督導,111學年度科學研究人才培育計畫(物理組)第1期款,國立成功大學,"375,000"
111/12/14,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立基隆女子高級中學,20
111/12/14,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校每週教學節數基準調降鐘點費,國立關山高級工商職業學校,"379,260"
111/12/14,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校每週教學節數基準調降鐘點費,國立基隆高級中學,"546,840"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理非營利幼兒園經費,國家科學及技術委員會新竹科學園區管理局,"150,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,台灣電力股份有限公司,"340,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,台灣自來水股份有限公司第一區管理處,"50,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,國立中正紀念堂管理處,"50,000"
111/12/15,國民及學前教育行政及督導,辦理原住民文化教育融入校園計畫經費,國立鳳山高級商工職業學校,"1,325,080"
111/12/15,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費,國立苗栗高級中學,"36,800"
111/12/15,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費,國立秀水高級工業職業學校,"18,400"
111/12/15,國民及學前教育行政及督導,111年度補助高級中等以下學校臺灣手語培訓教師排代鐘點費,國立光復高級商工職業學校,"18,400"
111/12/15,國民及學前教育行政及督導,111學年度鐘點制特教學生助理人員經費,國立南投特殊教育學校,"238,411"
111/12/15,國民及學前教育行政及督導,111年偏鄉高中校訂選修交通及住宿費經費,國立卓蘭高級中等學校,"4,160"
111/12/15,國民及學前教育行政及督導,新設職場教保服務中心建築物裝修及購置教學設施設備第2期款(龍潭南龍郵局),中華郵政股份有限公司,"100,000"
111/12/15,國民及學前教育行政及督導,新設職場教保服務中心建築物裝修及購置教學設施設備第2期款(龍潭南龍郵局),中華郵政股份有限公司,"4,558,000"
111/12/15,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費,經濟部工業局彰濱工業區服務中心,"350,000"
111/12/15,國民及學前教育行政及督導,111學年度新設職場互助教保服務中心籌備期間經費,行政院農業委員會農田水利署桃園管理處,"191,572"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,桃園國際機場股份有限公司,"50,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,交通部臺灣鐵路管理局,"100,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,台灣自來水股份有限公司第七區管理處,"50,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,台灣糖業股份有限公司,"40,000"
111/12/15,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,經濟部工業局雲林科技工業區服務中心,"40,000"
111/12/15,國民及學前教育行政及督導,110年度補助改善偏遠及非山非市地區國立高級中等學校宿舍計畫,國立大湖高級農工職業學校,"1,379,000"
111/12/15,國民及學前教育行政及督導,111學年度偏遠地區及非山非市高級中等學校進用編制外兼任、代課教師支援校訂選修科目所需支應之交通費及住宿費,國立關西高級中學,"13,188"
111/12/15,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立恆春高級工商職業學校,"409,560"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立岡山高級中學,"10,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立台南家齊高級中學,"10,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立員林高級中學,"10,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立二林高級工商職業學校,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立南投高級中學,"21,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立竹山高級中學,"73,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立仁愛高級農業職業學校,"52,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立水里高級商工職業學校,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立斗六高級家事商業職業學校,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立臺東大學附屬體育高級中學,"136,500"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立台東女子高級中學,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立台東高級商業職業學校,"84,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立花蓮高級農業職業學校,"84,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立花蓮高級商業職業學校,"21,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立羅東高級中學,"21,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立宜蘭高級商業職業學校,"21,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立蘇澳高級海事水產職業學校,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立羅東高級工業職業學校,"273,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費,國立基隆高級商工職業學校,"84,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立和美實驗學校,"25,200"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立南投高級中學,"33,600"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立中興高級中學,"16,800"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立虎尾高級中學,"50,400"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立斗六高級家事商業職業學校,"33,600"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立北港高級農工職業學校,"50,400"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立雲林特殊教育學校,"7,056"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立屏東女子高級中學,"42,000"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立屏北高級中學,"16,800"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立台東高級商業職業學校,"50,400"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立花蓮高級中學,"67,200"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立花蓮高級農業職業學校,"16,800"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立花蓮高級商業職業學校,"25,200"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立羅東高級中學,"33,600"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立宜蘭高級商業職業學校,"33,600"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立蘇澳高級海事水產職業學校,"50,400"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立羅東高級工業職業學校,"218,400"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立基隆高級商工職業學校,"75,600"
111/12/16,國民及學前教育行政及督導,111學年度高級中等學校開設本土語文(閩東、閩南、客語)課程之開課經費補助,國立新竹高級中學,"25,200"
111/12/16,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立後壁高級中學,"465,540"
111/12/19,國民及學前教育行政及督導,國立學校附設國民中小學「班班有冷氣」之冷氣電費及維護費經費,國立政治大學附設實驗國民小學,"162,940"
111/12/19,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立政治大學附屬高級中學,"29,340"
111/12/19,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立政治大學附屬高級中學,"42,543"
111/12/19,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立政治大學附屬高級中學,"1,467"
111/12/19,國民及學前教育行政及督導,111-112年提升國中小女學生科學與數學的學習興趣:線下與線上活動整合推廣計畫第1期款,國立臺灣師範大學,"280,237"
111/12/19,國民及學前教育行政及督導,111年職業轉銜與輔導服務中心分區經費,國立花蓮高級農業職業學校,"10,897"
111/12/19,國民及學前教育行政及督導,111學年度第1學期大字體教科書經費,國立台南第一高級中學,"22,153"
111/12/19,國民及學前教育行政及督導,111年補助學校遴用助理人員經費,國立台南高級海事水產職業學校,"21,402"
111/12/20,國民及學前教育行政及督導,111學年度產學攜手合作計畫經費,國立新化高級工業職業學校,"100,000"
111/12/20,國民及學前教育行政及督導,111學年度偏遠地區及非山非市高級中等學校進用編制外兼任、代課教師支援校訂選修科目所需支應之交通費及住宿費,國立關山高級工商職業學校,"10,920"
111/12/20,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,國立中興大學附屬台中高級農業職業學校,"40,000"
111/12/20,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,國立光復高級商工職業學校,"10,000"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立馬祖高級中學,"924,000"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立金門高級農工職業學校,"151,424"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立大湖高級農工職業學校,"336,000"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立馬公高級中學,"45,500"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立成功商業水產職業學校,"228,820"
111/12/20,國民及學前教育行政及督導,111學年度國立偏遠地區高級中等學校教職員工及學生住宿所需宿舍管理費、使用費、租金實施計畫,國立光復高級商工職業學校,"378,564"
111/12/21,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立旗山高級農工職業學校,"2,650"
111/12/21,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立員林崇實高級工業職業學校,"2,400"
111/12/21,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立虎尾高級農工職業學校,"2,400"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立嘉義高級商業職業學校,"157,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立台南高級工業職業學校,"13,946"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立佳冬高級農業職業學校,"136,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立華南高級商業職業學校,"147,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立台東高級中學,"63,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立鳳新高級中學,"147,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立華僑高級中學,"63,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立臺南大學附屬啟聰學校,"21,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立臺灣海洋大學附屬基隆海事高級中等學校,"21,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立新竹女子高級中學,"10,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立新竹高級中學,"21,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立嘉義高級中學,"42,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立北斗高級家事商業職業學校,"31,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立關山高級工商職業學校,"84,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立新竹高級商業職業學校,"63,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立鹿港高級中學,"94,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立玉里高級中學,"294,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立中興大學附屬高級中學,"73,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立基隆女子高級中學,"31,500"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立東港高級海事水產職業學校,"42,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程經費,國立羅東高級商業職業學校,"63,000"
111/12/21,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立花蓮高級工業職業學校,"2,900"
111/12/21,國民及學前教育行政及督導,111年度充實資優教育人力經費,國立花蓮女子高級中學,"17,060"
111/12/21,國民及學前教育行政及督導,111年度充實資優教育人力經費,國立新竹女子高級中學,"11,966"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立臺灣師範大學附屬高級中學,"19,251"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立台東女子高級中學,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立台南高級工業職業學校,"42,104"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立苗栗高級農工職業學校,"84,208"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立北斗高級家事商業職業學校,"105,260"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立台東高級中學,"21,052"
